Store,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size,WeekOfYear,Month,Quarter,Year,HolidayName,lag_1,lag_2,lag_52,rolling_mean_4,rolling_std_4
22,2012-04-06,1197489.66,False,46.38,3.957,8593.09,,17.67,1946.99,5729.6,141.7712396,7.671,B,119557,14,4,2,2012,,965769.93,992774.4,969046.69,979112.8375,14844.869433564318
22,2012-04-13,939118.24,False,49.89,4.025,5981.5,10877.85,9.5,1633.96,1932.86,141.8433929,7.671,B,119557,15,4,2,2012,,1197489.66,965769.93,1008557.04,1030703.5,111891.04950960045
22,2012-04-20,1000342.87,False,58.81,4.046,7200.16,6519.27,14.55,54.25,3897.67,141.9015262,7.671,B,119557,16,4,2,2012,,939118.24,1197489.66,1152781.9,1023788.0575,117854.67714758417
22,2012-04-27,922539.94,False,51.42,4.023,2573.49,0.18,6.31,247.76,2140.08,141.9596595,7.671,B,119557,17,4,2,2012,,1000342.87,939118.24,926133.8,1025680.175,117249.99531987411
22,2012-05-04,1005083.31,False,50.75,3.991,21823.53,,37.87,6586.49,1565.11,142.0177929,7.671,B,119557,18,5,2,2012,,922539.94,1000342.87,1032076.06,1014872.6775,126259.18688499033
22,2012-05-11,997868.63,False,56.72,3.947,16294.31,,100.09,3370.19,3482.48,142.0759262,7.671,B,119557,19,5,2,2012,,1005083.31,922539.94,1001558.74,966771.09,42094.99319848335
22,2012-05-18,986612.02,False,61.9,3.899,10611.25,,51.9,1482.63,2464.02,142.0970115,7.671,B,119557,20,5,2,2012,,997868.63,1005083.31,970307.83,981458.6875,39393.06265821471
22,2012-05-25,1047297.38,False,62.39,3.85,9329.34,,309.12,1369.3,2638.03,142.1032776,7.671,B,119557,21,5,2,2012,,986612.02,997868.63,1021568.34,978025.975,37763.52112605377
22,2012-06-01,1102857.37,False,70.01,3.798,16432.28,7.6,73.36,3723.8,3331.57,142.1095438,7.671,B,119557,22,6,2,2012,,1047297.38,986612.02,1125169.92,1009215.335,26501.404650370143
22,2012-06-08,1061134.37,False,61.71,3.746,18261.32,142.4,19.79,3041.13,4316.44,142.1158099,7.671,B,119557,23,6,2,2012,,1102857.37,1047297.38,1060868.49,1033658.85,53131.248593922566
22,2012-06-15,1061219.19,False,66.56,3.683,9564.7,193.9,9.06,3070.27,2588.53,142.1292548,7.671,B,119557,24,6,2,2012,,1061134.37,1102857.37,1042454.61,1049475.285,48104.45100207336
22,2012-06-22,1112449.3,False,70.61,3.629,8154.53,387.4,,2396.96,3938.83,142.1606464,7.671,B,119557,25,6,2,2012,,1061219.19,1061134.37,1012584.2,1068127.0775,24060.24648647028
22,2012-06-29,1053881.78,False,70.99,3.577,3297.53,345.5,,339.38,2257.49,142.1920381,7.671,B,119557,26,6,2,2012,,1112449.3,1061219.19,1077491.68,1084415.0575,27117.499408103275
22,2012-07-06,1097786.14,False,77.41,3.538,10677.48,296.2,12.79,6485.38,3465.23,142.2234298,7.753,B,119557,27,7,3,2012,,1053881.78,1112449.3,1017050.65,1072171.16,27071.42628324696
22,2012-07-13,971361.38,False,75.81,3.561,4773.8,183.5,14.16,2046.91,1457.01,142.2548214,7.753,B,119557,28,7,3,2012,,1097786.14,1053881.78,961953.57,1081334.1025,28266.96994073268
22,2012-07-20,991969.37,False,76.57,3.61,3250.89,101.3,15.49,1986.27,2800.15,142.2337569,7.753,B,119557,29,7,3,2012,,971361.38,1097786.14,964683.8,1058869.65,63424.09703357036
22,2012-07-27,925731.21,False,73.52,3.701,5336.52,42.97,2.31,8546.62,3644.59,142.2126924,7.753,B,119557,30,7,3,2012,,991969.37,971361.38,944958.69,1028749.6675,57861.511215216895
22,2012-08-03,1007257.83,False,72.99,3.698,35383.88,88.92,27.32,18389.63,3237.41,142.1916279,7.753,B,119557,31,8,3,2012,,925731.21,991969.37,983232.96,996712.025,72845.50043176206
22,2012-08-10,973812.79,False,76.74,3.772,7212.77,22.87,15.43,2623.17,1906.3,142.1705634,7.753,B,119557,32,8,3,2012,,1007257.83,925731.21,991779.2,974079.9475,35429.71611356023
22,2012-08-17,981273.26,False,74.92,3.84,5160.04,91.43,,2273.84,2354.36,142.2157385,7.753,B,119557,33,8,3,2012,,973812.79,1007257.83,973004.91,974692.8,35388.19371293733
22,2012-08-24,1060906.75,False,70.42,3.874,10456.16,100.54,104.14,6657.04,4648.25,142.3105933,7.753,B,119557,34,8,3,2012,,981273.26,973812.79,1181815.31,972018.7725,34025.44956037474
22,2012-08-31,1022270.86,False,71.93,3.884,37707.43,40.66,119.53,6761.03,2307.61,142.4054482,7.753,B,119557,35,8,3,2012,,1060906.75,981273.26,912762.76,1005812.6575,39427.65992562776
22,2012-09-07,996628.8,True,73.3,3.921,12941.56,4.0,37.34,2510.1,3346.55,142.500303,7.753,B,119557,36,9,3,2012,Labor Day,1022270.86,1060906.75,1004434.54,1009565.915,40315.65965462994
22,2012-09-14,918049.28,False,66.42,3.988,7069.56,3.44,8.43,499.91,6011.9,142.5938833,7.753,B,119557,37,9,3,2012,,996628.8,1022270.86,937420.65,1015269.9175,34808.991459781486
22,2012-09-21,921612.53,False,63.38,4.056,7150.28,106.01,19.0,1217.3,7556.34,142.6798167,7.753,B,119557,38,9,3,2012,,918049.28,996628.8,899834.75,999463.9225,60364.88875252865
22,2012-09-28,976479.51,False,62.17,4.018,4269.8,23.73,1.72,2763.63,2130.39,142.76575,7.753,B,119557,39,9,3,2012,,921612.53,918049.28,953314.16,964640.3675,52809.90347134331
22,2012-10-05,1009887.36,False,62.09,4.027,5294.37,,4.25,1447.19,3652.84,142.8516833,7.543,B,119557,40,10,4,2012,,976479.51,921612.53,993436.67,953192.53,39418.00523278229
22,2012-10-12,1004039.84,False,54.18,4.029,1558.08,,10.35,485.2,4291.26,142.9376167,7.543,B,119557,41,10,4,2012,,1009887.36,976479.51,944337.32,956507.17,44515.85580252104
22,2012-10-19,978027.95,False,55.28,4.0,2834.71,,3.66,459.34,3171.35,142.8633629,7.543,B,119557,42,10,4,2012,,1004039.84,1009887.36,981567.22,978004.81,40318.46378228747
22,2012-10-26,1094422.69,False,57.58,3.917,7330.98,111.86,152.91,536.08,708.93,142.7624113,7.543,B,119557,43,10,4,2012,,978027.95,1004039.84,1099351.68,992108.665,17329.858180877236
23,2011-02-04,1159438.53,False,14.5,3.24,,,,,,133.1834194,5.114,B,114533,5,2,1,2011,,1083657.61,1110706.06,1364721.58,1083288.5625,47186.40360122297
23,2011-02-11,1249786.4,True,21.52,3.255,,,,,,133.260871,5.114,B,114533,6,2,1,2011,Super Bowl,1159438.53,1083657.61,1380892.08,1092639.5750000002,59518.83663369696
23,2011-02-18,1369971.57,False,26.6,3.263,,,,,,133.3701429,5.114,B,114533,7,2,1,2011,,1249786.4,1159438.53,1319588.04,1150897.15,73003.46656761898
23,2011-02-25,1206917.2,False,17.0,3.281,,,,,,133.4921429,5.114,B,114533,8,2,1,2011,,1369971.57,1249786.4,1198709.65,1215713.5275,123237.09534433552
23,2011-03-04,1301185.28,False,20.67,3.437,,,,,,133.6141429,5.114,B,114533,9,3,1,2011,,1206917.2,1369971.57,1311175.93,1246528.4249999998,90189.65832382506
23,2011-03-11,1042043.55,False,29.36,3.6,,,,,,133.7361429,5.114,B,114533,10,3,1,2011,,1301185.28,1206917.2,1408082.96,1281965.1125,70195.46544992352
23,2011-03-18,1203682.62,False,37.28,3.634,,,,,,133.8492258,5.114,B,114533,11,3,1,2011,,1042043.55,1301185.28,1229008.32,1230029.4,142032.65327844795
23,2011-03-25,1148624.83,False,29.11,3.624,,,,,,133.9587419,5.114,B,114533,12,3,1,2011,,1203682.62,1042043.55,1310701.8,1188457.1625,107575.03108835468
23,2011-04-01,1182694.95,False,29.44,3.638,,,,,,134.0682581,4.781,B,114533,13,4,2,2011,,1148624.83,1203682.62,1556627.62,1173884.07,108187.34301943764
23,2011-04-08,1248901.98,False,36.74,3.72,,,,,,134.1777742,4.781,B,114533,14,4,2,2011,,1182694.95,1148624.83,1264434.7,1144261.4875,71822.80866096675
23,2011-04-15,1263680.51,False,45.51,3.823,,,,,,134.2784667,4.781,B,114533,15,4,2,2011,,1248901.98,1182694.95,1288823.72,1195976.095,41948.66283217236
23,2011-04-22,1447301.24,False,39.62,3.919,,,,,,134.3571,4.781,B,114533,16,4,2,2011,,1263680.51,1248901.98,1315023.08,1210975.5675,54478.22660484148
23,2011-04-29,1173307.4,False,54.2,3.988,,,,,,134.4357333,4.781,B,114533,17,4,2,2011,,1447301.24,1263680.51,1259414.52,1285644.67,113378.335768915
23,2011-05-06,1359921.13,False,50.07,4.078,,,,,,134.5143667,4.781,B,114533,18,5,2,2011,,1173307.4,1447301.24,1365552.28,1283297.7825,116279.73014016727
23,2011-05-13,1254914.87,False,55.12,4.095,,,,,,134.593,4.781,B,114533,19,5,2,2011,,1359921.13,1173307.4,1303055.09,1311052.57,118560.36459713454
23,2011-05-20,1337617.55,False,56.67,4.101,,,,,,134.6803871,4.781,B,114533,20,5,2,2011,,1254914.87,1359921.13,1327424.28,1308861.16,119802.33768129682
23,2011-05-27,1361945.18,False,63.27,4.034,,,,,,134.7677742,4.781,B,114533,21,5,2,2011,,1337617.55,1254914.87,1571158.56,1281440.2374999998,85071.43389358572
23,2011-06-03,1562161.97,False,67.21,3.973,,,,,,134.8551613,4.781,B,114533,22,6,2,2011,,1361945.18,1337617.55,1514435.51,1328599.6825,50344.57535963783
23,2011-06-10,1447028.06,False,65.23,3.924,,,,,,134.9425484,4.781,B,114533,23,6,2,2011,,1562161.97,1361945.18,1439432.06,1379159.8925,130318.4542216841
23,2011-06-17,1470520.83,False,61.06,3.873,,,,,,135.0837333,4.781,B,114533,24,6,2,2011,,1447028.06,1562161.97,1507708.93,1427188.19,101474.28513828167
23,2011-06-24,1434036.18,False,63.8,3.851,,,,,,135.2652667,4.781,B,114533,25,6,2,2011,,1470520.83,1447028.06,1415204.88,1460414.0099999998,82320.69264700137
23,2011-07-01,1492507.44,False,65.65,3.815,,,,,,135.4468,4.584,B,114533,26,7,3,2011,,1434036.18,1470520.83,1549113.18,1478436.76,57822.97893091787
23,2011-07-08,1379488.05,False,69.92,3.784,,,,,,135.6283333,4.584,B,114533,27,7,3,2011,,1492507.44,1434036.18,1417535.78,1461023.1275,25856.176154994137
23,2011-07-15,1360520.56,False,69.8,3.827,,,,,,135.7837419,4.584,B,114533,28,7,3,2011,,1379488.05,1492507.44,1413124.11,1444138.125,49387.31026952755
23,2011-07-22,1362144.0,False,76.74,3.882,,,,,,135.8738387,4.584,B,114533,29,7,3,2011,,1360520.56,1379488.05,1333634.45,1416638.0575,59408.62577765908
23,2011-07-29,1319767.55,False,69.55,3.898,,,,,,135.9639355,4.584,B,114533,30,7,3,2011,,1362144.0,1360520.56,1319773.55,1398665.0125,63147.81785717831
23,2011-08-05,1416344.68,False,69.53,3.903,,,,,,136.0540323,4.584,B,114533,31,8,3,2011,,1319767.55,1362144.0,1417013.07,1355480.04,25308.639440011244
23,2011-08-12,1380952.05,False,69.86,3.88,,,,,,136.144129,4.584,B,114533,32,8,3,2011,,1416344.68,1319767.55,1346345.97,1364694.1975,39623.64090347953
23,2011-08-19,1453416.53,False,67.09,3.82,,,,,,136.183129,4.584,B,114533,33,8,3,2011,,1380952.05,1416344.68,1439901.05,1369802.07,40218.71797794731
23,2011-08-26,1637266.29,False,67.04,3.796,,,,,,136.2136129,4.584,B,114533,34,8,3,2011,,1453416.53,1380952.05,1584623.36,1392620.2025,56870.31747518602
23,2011-09-02,1464295.69,False,65.33,3.784,,,,,,136.2440968,4.584,B,114533,35,9,3,2011,,1637266.29,1453416.53,1405119.23,1471994.8875000002,114084.08551964344
23,2011-09-09,1423289.9,True,66.04,3.809,,,,,,136.2745806,4.584,B,114533,36,9,3,2011,Labor Day,1464295.69,1637266.29,1272842.85,1483982.64,108678.49053347802
23,2011-09-16,1253329.17,False,60.52,3.809,,,,,,136.3145,4.584,B,114533,37,9,3,2011,,1423289.9,1464295.69,1159132.58,1494567.1025,96700.95783946448
23,2011-09-23,1289082.81,False,57.14,3.758,,,,,,136.367,4.584,B,114533,38,9,3,2011,,1253329.17,1423289.9,1099055.65,1444545.2625000002,157635.50603958094
23,2011-09-30,1275597.85,False,64.76,3.684,,,,,,136.4195,4.584,B,114533,39,9,3,2011,,1289082.81,1253329.17,1129909.44,1357499.3925,102088.3670380649
23,2011-10-07,1463501.99,False,49.0,3.633,,,,,,136.472,4.42,B,114533,40,10,4,2011,,1275597.85,1289082.81,1179851.68,1310324.9325,76739.38331022426
23,2011-10-14,1257778.34,False,56.79,3.583,,,,,,136.5150968,4.42,B,114533,41,10,4,2011,,1463501.99,1275597.85,1119809.71,1320377.955,96548.21398147973
23,2011-10-21,1441032.59,False,52.12,3.618,,,,,,136.5017742,4.42,B,114533,42,10,4,2011,,1257778.34,1463501.99,1147503.92,1321490.2475,95538.64195320924
23,2011-10-28,1407191.96,False,42.57,3.604,,,,,,136.4884516,4.42,B,114533,43,10,4,2011,,1441032.59,1257778.34,1112871.23,1359477.6925,107781.94353005703
23,2011-11-04,1428436.33,False,39.18,3.586,,,,,,136.475129,4.42,B,114533,44,11,4,2011,,1407191.96,1441032.59,1203119.96,1392376.22,92668.6084063582
23,2011-11-11,1436940.78,False,44.04,3.57,9157.72,9619.31,286.88,3834.44,3543.37,136.4618065,4.42,B,114533,45,11,4,2011,,1428436.33,1407191.96,1387953.75,1383609.805,85042.08605003213
23,2011-11-18,1345631.96,False,45.48,3.571,3761.33,206.48,140.88,529.68,5284.63,136.4666667,4.42,B,114533,46,11,4,2011,,1436940.78,1428436.33,1314994.32,1428400.415,15080.998341612596
23,2011-11-25,2057059.53,True,35.23,3.536,70.24,47.47,103991.94,7.0,677.31,136.4788,4.42,B,114533,47,11,4,2011,Thanksgiving,1345631.96,1436940.78,2072685.05,1404550.2575,41223.111558511286
23,2011-12-02,1552886.59,False,43.6,3.501,6134.68,50.47,8734.68,5080.3,20441.81,136.4909333,4.42,B,114533,48,12,4,2011,,2057059.53,1345631.96,1617025.41,1567017.15,329280.7526775343
23,2011-12-09,1841173.6,False,36.4,3.47,5491.42,,611.34,4318.8,13208.67,136.5030667,4.42,B,114533,49,12,4,2011,,1552886.59,2057059.53,1872365.99,1598129.715,317490.4221663885
23,2011-12-16,2173621.2,False,32.99,3.445,6112.33,19.18,738.38,591.22,4241.95,136.5335161,4.42,B,114533,50,12,4,2011,,1841173.6,1552886.59,2238573.48,1699187.92,313388.9588463222
23,2011-12-23,2587953.32,False,27.8,3.413,1003.58,14.2,1683.17,2.0,570.74,136.5883871,4.42,B,114533,51,12,4,2011,,2173621.2,1841173.6,2734277.1,1906185.23,272843.9685433399
23,2011-12-30,1213486.95,True,22.3,3.402,3895.97,50366.6,237.87,1099.12,2573.14,136.6432581,4.42,B,114533,52,12,4,2011,Christmas,2587953.32,2173621.2,1169773.85,2038908.6775,445314.1638544087
23,2012-01-06,1150662.55,False,24.29,3.439,4230.07,34854.95,38.18,2408.34,3931.61,136.698129,4.261,B,114533,1,1,1,2012,,1213486.95,2587953.32,1122034.48,1954058.7675,580580.0672233612
23,2012-01-13,1031451.35,False,28.49,3.523,2766.24,15216.56,4.84,807.22,2273.23,136.753,4.261,B,114533,2,1,1,2012,,1150662.55,1213486.95,1016756.1,1781431.005,712909.6920555056
23,2012-01-20,1146992.13,False,15.33,3.542,2437.41,4576.79,,2251.32,1848.96,136.8564194,4.261,B,114533,3,1,1,2012,,1031451.35,1150662.55,1110706.06,1495888.5425,731946.9537649918
23,2012-01-27,1037476.38,False,25.71,3.568,957.2,3319.68,,9.0,1709.6,136.9598387,4.261,B,114533,4,1,1,2012,,1146992.13,1031451.35,1083657.61,1135648.245,75872.63451611022
23,2012-02-03,1261872.67,False,29.71,3.633,35688.59,6055.11,132.8,43218.61,5335.65,137.0632581,4.261,B,114533,5,2,1,2012,,1037476.38,1146992.13,1159438.53,1091645.6025,66090.5714375251
23,2012-02-10,1358444.07,True,26.6,3.655,8770.83,8403.67,56.54,9800.67,6133.9,137.1666774,4.261,B,114533,6,2,1,2012,Super Bowl,1261872.67,1037476.38,1249786.4,1119448.1324999998,108790.65924769448
23,2012-02-17,1365546.69,False,27.01,3.703,8924.48,10140.32,1.88,6699.65,2236.81,137.2583103,4.261,B,114533,7,2,1,2012,,1358444.07,1261872.67,1369971.57,1201196.3125,139224.98254808737
23,2012-02-24,1272948.27,False,31.12,3.751,18500.67,10478.33,,7541.62,7320.47,137.3411034,4.261,B,114533,8,2,1,2012,,1365546.69,1358444.07,1206917.2,1255834.9525,153060.13693561347
23,2012-03-02,1322852.2,False,25.91,3.827,29917.01,4311.34,32.93,23421.73,2723.0,137.4238966,4.261,B,114533,9,3,1,2012,,1272948.27,1365546.69,1301185.28,1314702.925,54872.16435443689
23,2012-03-09,1292724.9,False,33.11,3.876,8575.57,1125.61,5.08,4365.63,2742.87,137.5066897,4.261,B,114533,10,3,1,2012,,1322852.2,1272948.27,1042043.55,1329947.8075,42342.30482124747
23,2012-03-16,1258364.31,False,41.19,3.867,5739.62,110.48,6.03,3380.28,838.7,137.5843871,4.261,B,114533,11,3,1,2012,,1292724.9,1322852.2,1203682.62,1313518.015,40300.40476487721
23,2012-03-23,1288154.1,False,57.82,3.889,3502.06,72.5,6.97,276.39,1541.93,137.6552903,4.261,B,114533,12,3,1,2012,,1258364.31,1292724.9,1148624.83,1286722.42,27900.42042690547
23,2012-03-30,1261964.96,False,36.71,3.921,8920.01,116.41,7.09,1010.3,3025.4,137.7261935,4.261,B,114533,13,3,1,2012,,1288154.1,1258364.31,1182694.95,1290523.8775,26393.298157530506
23,2012-04-06,1604605.69,False,37.43,3.957,8261.41,,60.0,3647.54,3494.82,137.7970968,4.125,B,114533,14,4,2,2012,,1261964.96,1288154.1,1248901.98,1275302.0675,17639.878091986157
23,2012-04-13,1231752.54,False,41.81,4.025,4460.9,4852.66,25.17,2064.48,1879.86,137.868,4.125,B,114533,15,4,2,2012,,1604605.69,1261964.96,1263680.51,1353272.265,168080.74429059713
23,2012-04-20,1287899.41,False,56.55,4.046,2438.53,6551.03,30.84,502.31,4874.16,137.9230667,4.125,B,114533,16,4,2,2012,,1231752.54,1604605.69,1447301.24,1346619.3225,173527.98705108417
23,2012-04-27,1277758.76,False,44.62,4.023,2622.72,1325.48,27.04,2.0,2132.69,137.9781333,4.125,B,114533,17,4,2,2012,,1287899.41,1231752.54,1173307.4,1346555.65,173556.63488257263
23,2012-05-04,1317379.68,False,45.88,3.991,9941.93,,99.93,4899.79,2841.41,138.0332,4.125,B,114533,18,5,2,2012,,1277758.76,1287899.41,1359921.13,1350504.1,171153.71526269772
23,2012-05-11,1321914.34,False,52.9,3.947,8839.9,,58.82,1419.42,2237.57,138.0882667,4.125,B,114533,19,5,2,2012,,1317379.68,1277758.76,1254914.87,1278697.5975,35523.21634908917
23,2012-05-18,1332952.47,False,58.42,3.899,9364.2,,104.01,516.81,1374.13,138.1065806,4.125,B,114533,20,5,2,2012,,1321914.34,1317379.68,1337617.55,1301238.0475,21735.20618087527
23,2012-05-25,1552934.64,False,66.43,3.85,7101.14,,246.45,1017.09,2752.95,138.1101935,4.125,B,114533,21,5,2,2012,,1332952.47,1321914.34,1361945.18,1312501.3125,24067.255441689456
23,2012-06-01,1476144.34,False,66.22,3.798,4238.85,92.2,61.64,1401.23,2312.38,138.1138065,4.125,B,114533,22,6,2,2012,,1552934.64,1332952.47,1562161.97,1381295.2825,114612.96776332289
23,2012-06-08,1568048.54,False,56.82,3.746,7565.4,503.4,220.02,2581.42,6208.43,138.1174194,4.125,B,114533,23,6,2,2012,,1476144.34,1552934.64,1447028.06,1420986.4475,112572.91309490716
23,2012-06-15,1543667.68,False,64.73,3.683,4810.62,442.3,41.03,1361.6,2213.38,138.1295333,4.125,B,114533,24,6,2,2012,,1568048.54,1476144.34,1470520.83,1482519.9974999998,107524.33484502805
23,2012-06-22,1522042.57,False,71.82,3.629,5810.83,658.1,8.28,2064.37,5454.93,138.1629,4.125,B,114533,25,6,2,2012,,1543667.68,1568048.54,1434036.18,1535198.7999999998,40631.74708245695
23,2012-06-29,1451782.16,False,64.23,3.577,2621.06,199.8,,343.88,1888.97,138.1962667,4.125,B,114533,26,6,2,2012,,1522042.57,1543667.68,1492507.44,1527475.7825,39041.69985628353
23,2012-07-06,1545370.16,False,70.86,3.538,6918.05,103.8,26.79,6112.89,5184.17,138.2296333,4.156,B,114533,27,7,3,2012,,1451782.16,1522042.57,1379488.05,1521385.2375,50063.26506684009
23,2012-07-13,1384921.63,False,69.19,3.561,4159.57,99.3,0.47,3148.73,1106.63,138.263,4.156,B,114533,28,7,3,2012,,1545370.16,1451782.16,1360520.56,1515715.6425,43925.0384356748
23,2012-07-20,1381339.23,False,71.13,3.61,2538.45,5.7,38.15,437.8,1377.22,138.2331935,4.156,B,114533,29,7,3,2012,,1384921.63,1545370.16,1362144.0,1476029.13,72603.73546984344
23,2012-07-27,1322932.36,False,69.31,3.701,3050.22,205.08,7.05,3797.44,3275.95,138.2033871,4.156,B,114533,30,7,3,2012,,1381339.23,1384921.63,1319767.55,1440853.295,76840.72323560556
23,2012-08-03,1416926.31,False,71.51,3.698,2030.27,77.84,25.26,1810.24,1863.72,138.1735806,4.156,B,114533,31,8,3,2012,,1322932.36,1381339.23,1416344.68,1408640.845,95479.1937600178
23,2012-08-10,1436311.76,False,71.12,3.772,23983.92,144.9,106.86,13110.54,4860.8,138.1437742,4.156,B,114533,32,8,3,2012,,1416926.31,1322932.36,1380952.05,1376529.8824999998,39149.78510958799
23,2012-08-17,1510131.45,False,69.97,3.84,2665.76,33.79,50.4,1135.93,3513.48,138.1857097,4.156,B,114533,33,8,3,2012,,1436311.76,1416926.31,1453416.53,1389377.415,49804.05642230245
23,2012-08-24,1702220.96,False,64.63,3.874,3082.87,134.11,55.0,5325.05,5906.69,138.2814516,4.156,B,114533,34,8,3,2012,,1510131.45,1436311.76,1637266.29,1421575.4700000002,77052.79072580097
23,2012-08-31,1577468.78,False,68.34,3.884,17318.35,23.29,118.36,4812.58,3030.79,138.3771935,4.156,B,114533,35,8,3,2012,,1702220.96,1510131.45,1464295.69,1516397.62,130227.8324837915
23,2012-09-07,1427162.26,True,66.74,3.921,13578.43,91.22,85.23,1288.27,4827.11,138.4729355,4.156,B,114533,36,9,3,2012,Labor Day,1577468.78,1702220.96,1423289.9,1556533.2374999998,112944.73421764487
23,2012-09-14,1279041.64,False,61.37,3.988,5186.12,,21.5,990.89,7934.73,138.5673,4.156,B,114533,37,9,3,2012,,1427162.26,1577468.78,1253329.17,1554245.8624999998,116235.76155375384
23,2012-09-21,1338627.55,False,56.8,4.056,7503.68,200.82,10.5,1993.04,6412.69,138.6534,4.156,B,114533,38,9,3,2012,,1279041.64,1427162.26,1289082.81,1496473.41,183460.18134016104
23,2012-09-28,1319035.06,False,53.71,4.018,4330.13,60.55,4.72,2646.89,3369.45,138.7395,4.156,B,114533,39,9,3,2012,,1338627.55,1279041.64,1275597.85,1405575.0575,129751.21534610688
23,2012-10-05,1464616.59,False,56.65,4.027,5347.45,,6.73,2506.49,3127.25,138.8256,4.145,B,114533,40,10,4,2012,,1319035.06,1338627.55,1463501.99,1340966.6275,62585.55764048011
23,2012-10-12,1412925.25,False,48.1,4.029,1557.1,,1.12,998.46,5518.58,138.9117,4.145,B,114533,41,10,4,2012,,1464616.59,1319035.06,1257778.34,1350330.21,80124.43557939238
23,2012-10-19,1363155.77,False,47.89,4.0,1134.33,,2.15,625.26,1894.98,138.8336129,4.145,B,114533,42,10,4,2012,,1412925.25,1464616.59,1441032.59,1383801.1125,67366.28507408047
23,2012-10-26,1347454.59,False,50.56,3.917,4782.75,124.72,118.91,1316.96,738.09,138.7281613,4.145,B,114533,43,10,4,2012,,1363155.77,1412925.25,1407191.96,1389933.1675000002,62848.54842650319
24,2011-02-04,1225182.04,False,23.83,3.4,,,,,,133.1834194,8.252,A,203819,5,2,1,2011,,1126921.34,1107170.39,1388725.63,1145118.41,33698.38079294672
24,2011-02-11,1341240.62,True,26.51,3.416,,,,,,133.260871,8.252,A,203819,6,2,1,2011,Super Bowl,1225182.04,1126921.34,1414107.1,1156753.4925000002,52126.81725356285
24,2011-02-18,1360150.12,False,34.04,3.42,,,,,,133.3701429,8.252,A,203819,7,2,1,2011,,1341240.62,1225182.04,1385362.49,1200128.5975,107301.45815633274
24,2011-02-25,1235121.33,False,26.09,3.452,,,,,,133.4921429,8.252,A,203819,8,2,1,2011,,1360150.12,1341240.62,1158722.74,1263373.5300000005,108791.51642984003
24,2011-03-04,1346994.53,False,31.36,3.605,,,,,,133.6141429,8.252,A,203819,9,3,1,2011,,1235121.33,1360150.12,1412387.37,1290423.5275,70140.23888220041
24,2011-03-11,1253218.7,False,39.51,3.752,,,,,,133.7361429,8.252,A,203819,10,3,1,2011,,1346994.53,1235121.33,1309340.16,1320876.65,57715.43780768651
24,2011-03-18,1168397.26,False,43.39,3.796,,,,,,133.8492258,8.252,A,203819,11,3,1,2011,,1253218.7,1346994.53,1222511.29,1298871.17,63820.47113562328
24,2011-03-25,1158693.12,False,36.88,3.789,,,,,,133.9587419,8.252,A,203819,12,3,1,2011,,1168397.26,1253218.7,1258311.56,1250932.955,73700.29230145439
24,2011-04-01,1163803.3,False,35.73,3.811,,,,,,134.0682581,8.212,A,203819,13,4,2,2011,,1158693.12,1168397.26,1478321.26,1231825.9025,87736.46355363511
24,2011-04-08,1273670.32,False,44.7,3.895,,,,,,134.1777742,8.212,A,203819,14,4,2,2011,,1163803.3,1158693.12,1379579.63,1186028.095,44968.75253664509
24,2011-04-15,1245576.65,False,52.36,3.981,,,,,,134.2784667,8.212,A,203819,15,4,2,2011,,1273670.32,1163803.3,1268266.72,1191141.0,55162.128091153805
24,2011-04-22,1372484.9,False,46.0,4.061,,,,,,134.3571,8.212,A,203819,16,4,2,2011,,1245576.65,1273670.32,1264117.01,1210435.8475,57980.970579942325
24,2011-04-29,1197761.17,False,60.48,4.117,,,,,,134.4357333,8.212,A,203819,17,4,2,2011,,1372484.9,1245576.65,1259877.19,1263883.7925,86103.10315022086
24,2011-05-06,1339630.35,False,55.75,4.192,,,,,,134.5143667,8.212,A,203819,18,5,2,2011,,1197761.17,1372484.9,1409705.03,1272373.26,73731.59682206233
24,2011-05-13,1311950.16,False,58.49,4.211,,,,,,134.593,8.212,A,203819,19,5,2,2011,,1339630.35,1197761.17,1346783.35,1288863.2674999998,81123.76863167726
24,2011-05-20,1234281.7,False,59.84,4.202,,,,,,134.6803871,8.212,A,203819,20,5,2,2011,,1311950.16,1339630.35,1283482.85,1305456.645,75941.0081451449
24,2011-05-27,1311153.72,False,65.74,4.134,,,,,,134.7677742,8.212,A,203819,21,5,2,2011,,1234281.7,1311950.16,1473868.15,1270905.845,66078.65227426829
24,2011-06-03,1554837.62,False,73.12,4.069,,,,,,134.8551613,8.212,A,203819,22,6,2,2011,,1311153.72,1234281.7,1566668.91,1299253.9825,45293.2858211726
24,2011-06-10,1373841.91,False,70.02,4.025,,,,,,134.9425484,8.212,A,203819,23,6,2,2011,,1554837.62,1311153.72,1375458.21,1353055.8,139366.00214478225
24,2011-06-17,1320359.23,False,64.34,3.989,,,,,,135.0837333,8.212,A,203819,24,6,2,2011,,1373841.91,1554837.62,1354168.18,1368528.7375,136691.12286595302
24,2011-06-24,1304850.67,False,68.88,3.964,,,,,,135.2652667,8.212,A,203819,25,6,2,2011,,1320359.23,1373841.91,1399073.75,1390048.12,113282.96178685484
