Store,Date,Weekly_Sales,IsHoliday,Type,Size,Temperature,Fuel_Price,CPI,Unemployment,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,Year,WeekOfYear,Month,HolidayName,lag_1,lag_2,lag_52,rolling_mean_4,rolling_std_4
26,2011-02-18,981978.02,False,A,152513,19.63,3.263,133.3701429,7.907,0.0,0.0,0.0,0.0,0.0,2011,7,2,NoHoliday,1010711.08,911807.02,999348.55,887459.1124999998,94350.42069971396
26,2011-02-25,910298.44,False,A,152513,16.3,3.281,133.4921429,7.907,0.0,0.0,0.0,0.0,0.0,2011,8,2,NoHoliday,981978.02,1010711.08,855385.01,930495.3149999998,86034.08218492646
26,2011-03-04,945643.17,False,A,152513,14.31,3.437,133.6141429,7.907,0.0,0.0,0.0,0.0,0.0,2011,9,3,NoHoliday,910298.44,981978.02,1005669.58,953698.6399999998,50624.85171737953
26,2011-03-11,946614.55,False,A,152513,28.13,3.6,133.7361429,7.907,0.0,0.0,0.0,0.0,0.0,2011,10,3,NoHoliday,945643.17,910298.44,963382.09,962157.6774999998,43636.33174015538
26,2011-03-18,887426.12,False,A,152513,31.76,3.634,133.8492258,7.907,0.0,0.0,0.0,0.0,0.0,2011,11,3,NoHoliday,946614.55,945643.17,903366.55,946133.5449999998,29265.753432155092
26,2011-03-25,866566.5399999999,False,A,152513,22.99,3.624,133.9587419,7.907,0.0,0.0,0.0,0.0,0.0,2011,12,3,NoHoliday,887426.12,946614.55,893613.0,922495.5699999998,28845.40914113356
26,2011-04-01,849231.61,False,A,152513,22.99,3.638,134.0682581,7.818,0.0,0.0,0.0,0.0,0.0,2011,13,4,NoHoliday,866566.5399999999,887426.12,1029849.2,911562.5949999997,40813.966288759315
26,2011-04-08,985229.8099999999,False,A,152513,29.09,3.72,134.1777742,7.818,0.0,0.0,0.0,0.0,0.0,2011,14,4,NoHoliday,849231.61,866566.5399999999,1022293.81,887459.7049999998,42415.43903655726
26,2011-04-15,863266.12,False,A,152513,39.46,3.823,134.2784667,7.818,0.0,0.0,0.0,0.0,0.0,2011,15,4,NoHoliday,985229.8099999999,849231.61,905548.38,897113.5199999997,60784.10311507326
26,2011-04-22,921700.61,False,A,152513,33.81,3.919,134.3571,7.818,0.0,0.0,0.0,0.0,0.0,2011,16,4,NoHoliday,863266.12,985229.8099999999,881930.87,891073.5199999998,63219.184700299425
26,2011-04-29,873450.29,False,A,152513,47.17,3.988,134.4357333,7.818,0.0,0.0,0.0,0.0,0.0,2011,17,4,NoHoliday,921700.61,863266.12,904503.85,904857.0374999997,62095.306040977215
26,2011-05-06,1024778.23,False,A,152513,45.0,4.078,134.5143667,7.818,0.0,0.0,0.0,0.0,0.0,2011,18,5,NoHoliday,873450.29,921700.61,1074479.73,910911.7074999998,55716.665925924186
26,2011-05-13,941008.85,False,A,152513,48.2,4.095,134.593,7.818,0.0,0.0,0.0,0.0,0.0,2011,19,5,NoHoliday,1024778.23,873450.29,972663.59,920798.8124999998,73856.67605035512
26,2011-05-20,938334.62,False,A,152513,48.86,4.101,134.6803871,7.818,0.0,0.0,0.0,0.0,0.0,2011,20,5,NoHoliday,941008.85,1024778.23,986765.01,940234.4949999998,63118.61237413645
26,2011-05-27,996723.58,False,A,152513,56.74,4.034,134.7677742,7.818,0.0,0.0,0.0,0.0,0.0,2011,21,5,NoHoliday,938334.62,941008.85,1069851.59,944392.9974999998,62029.05164453656
26,2011-06-03,1054454.4,False,A,152513,60.49,3.973,134.8551613,7.818,0.0,0.0,0.0,0.0,0.0,2011,22,6,NoHoliday,996723.58,938334.62,1003202.66,975211.3199999998,42619.85395823475
26,2011-06-10,1094058.68,False,A,152513,59.85,3.924,134.9425484,7.818,0.0,0.0,0.0,0.0,0.0,2011,23,6,NoHoliday,1054454.4,996723.58,1073862.59,982630.3624999998,54929.57384607636
26,2011-06-17,981646.46,False,A,152513,54.5,3.873,135.0837333,7.818,0.0,0.0,0.0,0.0,0.0,2011,24,6,NoHoliday,1094058.68,1054454.4,1001286.67,1020892.8199999997,68018.70152408995
26,2011-06-24,997474.93,False,A,152513,56.94,3.851,135.2652667,7.818,0.0,0.0,0.0,0.0,0.0,2011,25,6,NoHoliday,981646.46,1094058.68,976242.09,1031720.7799999997,52073.898727458014
26,2011-07-01,1070119.09,False,A,152513,59.89,3.815,135.4468,7.767,0.0,0.0,0.0,0.0,0.0,2011,26,7,NoHoliday,997474.93,981646.46,1078455.48,1031908.6174999998,51906.665881206194
26,2011-07-08,1133807.03,False,A,152513,63.34,3.784,135.6283333,7.767,0.0,0.0,0.0,0.0,0.0,2011,27,7,NoHoliday,1070119.09,997474.93,1122356.53,1035824.7899999998,54690.9138116085
26,2011-07-15,1021534.7,False,A,152513,64.43,3.827,135.7837419,7.767,0.0,0.0,0.0,0.0,0.0,2011,28,7,NoHoliday,1133807.03,1070119.09,1028151.72,1045761.8774999997,70208.35358559791
26,2011-07-22,1017867.8,False,A,152513,69.52,3.882,135.8738387,7.767,0.0,0.0,0.0,0.0,0.0,2011,29,7,NoHoliday,1021534.7,1133807.03,971615.62,1055733.9374999998,60183.16537992881
26,2011-07-29,1005360.5,False,A,152513,63.32,3.898,135.9639355,7.767,0.0,0.0,0.0,0.0,0.0,2011,30,7,NoHoliday,1017867.8,1021534.7,1005324.28,1060832.1549999998,54165.811212787754
26,2011-08-05,1107552.43,False,A,152513,63.16,3.903,136.0540323,7.767,0.0,0.0,0.0,0.0,0.0,2011,31,8,NoHoliday,1005360.5,1017867.8,1125329.77,1044642.5074999998,59844.92157531345
26,2011-08-12,1087644.5,False,A,152513,62.99,3.88,136.144129,7.767,0.0,0.0,0.0,0.0,0.0,2011,32,8,NoHoliday,1107552.43,1005360.5,1011938.29,1038078.8574999997,46830.41812782013
26,2011-08-19,1021766.75,False,A,152513,60.58,3.82,136.183129,7.767,0.0,0.0,0.0,0.0,0.0,2011,33,8,NoHoliday,1087644.5,1107552.43,1007385.36,1054606.3074999996,50562.441730076025
26,2011-08-26,1064617.6199999999,False,A,152513,61.1,3.796,136.2136129,7.767,0.0,0.0,0.0,0.0,0.0,2011,34,8,NoHoliday,1021766.75,1087644.5,977322.52,1055581.045,49647.42253066319
26,2011-09-02,1040143.14,False,A,152513,59.67,3.784,136.2440968,7.767,0.0,0.0,0.0,0.0,0.0,2011,35,9,NoHoliday,1064617.6199999999,1021766.75,1037549.7100000001,1070395.3249999997,36861.473436702916
26,2011-09-09,1069710.97,True,A,152513,60.98,3.809,136.2745806,7.767,0.0,0.0,0.0,0.0,0.0,2011,36,9,LaborDay,1040143.14,1064617.6199999999,1042226.2999999999,1053543.0024999997,28721.918590116526
26,2011-09-16,951569.84,False,A,152513,55.19,3.809,136.3145,7.767,0.0,0.0,0.0,0.0,0.0,2011,37,9,NoHoliday,1069710.97,1040143.14,923473.7,1049059.6199999996,22307.950669849197
26,2011-09-23,923644.6,False,A,152513,50.72,3.758,136.367,7.767,0.0,0.0,0.0,0.0,0.0,2011,38,9,NoHoliday,951569.84,1069710.97,868636.3,1031510.3924999997,54834.26209190186
26,2011-09-30,959339.51,False,A,152513,59.42,3.684,136.4195,7.767,0.0,0.0,0.0,0.0,0.0,2011,39,9,NoHoliday,923644.6,951569.84,923221.52,996267.1374999998,69739.94905940972
26,2011-10-07,1130022.99,False,A,152513,46.84,3.633,136.472,7.598,0.0,0.0,0.0,0.0,0.0,2011,40,10,NoHoliday,959339.51,923644.6,1001069.52,976066.2299999997,64283.800205371
26,2011-10-14,987886.08,False,A,152513,53.91,3.583,136.5150968,7.598,0.0,0.0,0.0,0.0,0.0,2011,41,10,NoHoliday,1130022.99,959339.51,937956.89,991144.2349999998,93845.94217375931
26,2011-10-21,974907.28,False,A,152513,45.23,3.618,136.5017742,7.598,0.0,0.0,0.0,0.0,0.0,2011,42,10,NoHoliday,987886.08,1130022.99,916522.66,1000223.2949999998,90435.88539198201
26,2011-10-28,972256.98,False,A,152513,35.06,3.604,136.4884516,7.598,0.0,0.0,0.0,0.0,0.0,2011,43,10,NoHoliday,974907.28,987886.08,895069.88,1013038.9649999997,78857.64938012545
26,2011-11-04,988950.75,False,A,152513,31.7,3.586,136.475129,7.598,0.0,0.0,0.0,0.0,0.0,2011,44,11,NoHoliday,972256.98,974907.28,970224.51,1016268.3324999997,76143.3082477143
26,2011-11-11,1077640.13,False,A,152513,40.08,3.57,136.4618065,7.598,487838.12,468483.28,19885.92,107537.92,163154.44,2011,45,11,NoHoliday,988950.75,972256.98,971193.01,981000.2724999997,8644.73170525854
26,2011-11-18,946091.79,False,A,152513,37.78,3.571,136.4666667,7.598,396917.69,16058.78,4336.68,24526.95,307609.63,2011,46,11,NoHoliday,1077640.13,988950.75,901972.7000000001,1003438.7849999997,50006.98117466468
26,2011-11-25,1282320.05,True,A,152513,31.07,3.536,136.4788,7.598,26087.04,648.0,3239995.68,0.0,47561.04,2011,47,11,Thanksgiving,946091.79,1077640.13,1286833.6199999999,996234.9124999997,57064.707250015585
26,2011-12-02,1012498.49,False,A,152513,36.74,3.501,136.4909333,7.598,237353.0,639.0,67857.54,84295.46,1049010.09,2011,48,12,NoHoliday,1282320.05,946091.79,1016143.64,1073750.6799999997,149448.0179946094
26,2011-12-09,1148987.46,False,A,152513,34.24,3.47,136.5030667,7.598,343624.82999999996,1311.0,9944.97,115208.61,417817.77,2011,49,12,NoHoliday,1012498.49,1282320.05,1149612.04,1079637.6149999998,145403.24261006634
26,2011-12-16,1204807.83,False,A,152513,28.24,3.445,136.5335161,7.598,191560.13,0.0,35125.12,37902.64,189577.1,2011,50,12,NoHoliday,1148987.46,1012498.49,1196813.33,1097474.4474999998,149397.80181920528
26,2011-12-23,1515175.01,False,A,152513,22.53,3.413,136.5883871,7.598,49662.37,6.39,72344.74,639.0,199953.75,2011,51,12,NoHoliday,1204807.83,1148987.46,1573982.47,1162153.4574999998,113767.8311797593
26,2011-12-30,972834.42,True,A,152513,18.8,3.402,136.6432581,7.598,296944.55999999994,2482001.28,11450.88,57589.200000000004,158016.96,2011,52,12,Christmas,1515175.01,1204807.83,877268.29,1220367.1974999998,212491.73059308765
26,2012-01-06,971557.62,False,A,152513,22.94,3.439,136.698129,7.467,231341.13,1203516.6300000001,8079.9,32313.39,437758.07999999996,2012,1,1,NoHoliday,972834.42,1515175.01,938149.21,1210451.1799999997,225926.2220860599
26,2012-01-13,836305.65,False,A,152513,25.55,3.523,136.753,7.467,148613.58000000002,417489.32999999996,4294.56,18977.07,173286.6,2012,2,1,NoHoliday,971557.62,972834.42,812323.29,1166093.7199999997,257261.20356612196
26,2012-01-20,838751.5,False,A,152513,15.22,3.542,136.8564194,7.467,117131.7,210332.5,1947.4,10731.0,146443.5,2012,3,1,NoHoliday,836305.65,971557.62,809833.21,1073968.1749999998,301033.1682810141
26,2012-01-27,820059.89,False,A,152513,24.16,3.568,136.9598387,7.467,56041.8,87467.16,2242.5,949.4399999999999,132092.22,2012,4,1,NoHoliday,838751.5,836305.65,817485.14,904862.2974999999,77758.44422114521
26,2012-02-03,939158.25,False,A,152513,25.24,3.633,137.0632581,7.467,2479493.8,111784.40000000001,5189.8,1416434.5999999999,457928.8,2012,5,2,NoHoliday,820059.89,838751.5,911807.02,866668.6649999998,70416.26604116573
26,2012-02-10,1081005.6400000001,True,A,152513,23.89,3.655,137.1666774,7.467,427702.62,187551.59999999998,979.66,433382.01999999996,428802.73000000004,2012,6,2,SuperBowl,939158.25,820059.89,1010711.08,858568.8224999998,54362.88203030288
26,2012-02-17,965788.76,False,A,152513,23.9,3.703,137.2583103,7.467,795220.17,414349.14,71.76,235833.03,488949.18,2012,7,2,NoHoliday,1081005.6400000001,939158.25,981978.02,919743.8199999998,119553.24682776828
26,2012-02-24,917924.47,False,A,152513,28.06,3.751,137.3411034,7.467,508800.48,359614.89,220.8,187435.05,283885.32,2012,8,2,NoHoliday,965788.76,1081005.6400000001,910298.44,951503.1349999998,107089.83880326417
26,2012-03-02,955641.74,False,A,152513,22.49,3.827,137.4238966,7.467,1415075.2,98056.0,514.5,1084008.8,180677.7,2012,9,3,NoHoliday,917924.47,965788.76,945643.17,975969.2799999998,72710.6865303278
26,2012-03-09,1028569.01,False,A,152513,29.03,3.876,137.5066897,7.467,317810.5,33629.4,138.6,27129.899999999998,273023.1,2012,10,3,NoHoliday,955641.74,917924.47,946614.55,980090.1524999999,70358.04241942389
26,2012-03-16,919503.4,False,A,152513,35.06,3.867,137.5843871,7.467,481421.27999999997,11109.0,275.31,105926.73000000001,143831.88,2012,11,3,NoHoliday,1028569.01,955641.74,887426.12,966980.9949999996,45933.380617963456
26,2012-03-23,874790.6799999999,False,A,152513,49.97,3.889,137.6552903,7.467,303569.0,10560.2,321.3,13984.6,156774.8,2012,12,3,NoHoliday,919503.4,1028569.01,866566.5399999999,955409.6549999998,51790.42166942586
26,2012-03-30,922018.43,False,A,152513,33.33,3.921,137.7261935,7.467,609072.6599999999,11711.369999999999,879.75,67730.40000000001,220552.28999999998,2012,13,3,NoHoliday,874790.6799999999,919503.4,849231.61,944626.2074999998,65002.28817951071
26,2012-04-06,1116829.23,False,A,152513,33.35,3.957,137.7970968,7.489,607185.6,0.0,2369.5,78971.20000000001,269682.0,2012,14,4,NoHoliday,922018.43,874790.6799999999,985229.8099999999,936220.3799999998,65276.41306809225
26,2012-04-13,889670.29,False,A,152513,36.9,4.025,137.868,7.489,259907.82,202938.66,1679.46,76173.24,175032.3,2012,15,4,NoHoliday,1116829.23,922018.43,863266.12,958285.4349999997,107899.41448086659
26,2012-04-20,923600.02,False,A,152513,50.81,4.046,137.9230667,7.489,229310.9,60564.700000000004,2560.6,10828.3,221863.6,2012,16,4,NoHoliday,889670.29,1116829.23,921700.61,950827.1574999997,112410.46690218768
26,2012-04-27,911969.0,False,A,152513,43.6,4.023,137.9781333,7.489,134322.30000000002,2252.85,1491.78,1662.9,148515.6,2012,17,4,NoHoliday,923600.02,889670.29,873450.29,963029.4924999998,103718.404659813
26,2012-05-04,946573.29,False,A,152513,40.29,3.991,138.0332,7.489,792449.8200000001,0.0,5384.76,168990.66,171698.91,2012,18,5,NoHoliday,911969.0,923600.02,1024778.23,960517.1349999998,105154.71344906141
26,2012-05-11,1062548.73,False,A,152513,47.11,3.947,138.0882667,7.489,588605.2799999999,0.0,7382.759999999999,57311.079999999994,190608.76,2012,19,5,NoHoliday,946573.29,911969.0,941008.85,917953.1499999998,23711.669247003494
26,2012-05-18,978082.8400000001,False,A,152513,52.55,3.899,138.1065806,7.489,456932.49,0.0,3167.1,37982.43,182764.44,2012,20,5,NoHoliday,1062548.73,946573.29,938334.62,961172.7599999998,69096.43649032644
26,2012-05-25,1067310.74,False,A,152513,58.2,3.85,138.1101935,7.489,480151.48,0.0,16130.25,130132.76,152244.1,2012,21,5,NoHoliday,978082.8400000001,1062548.73,996723.58,974793.4649999999,64433.682192611785
26,2012-06-01,1015853.03,False,A,152513,58.51,3.798,138.1138065,7.489,331952.1,207.0,7620.36,45698.7,204524.28,2012,22,6,NoHoliday,1067310.74,978082.8400000001,1054454.4,1013628.8999999998,60648.89921239832
26,2012-06-08,1106176.83,False,A,152513,49.43,3.746,138.1174194,7.489,561537.58,3876.6,1176.47,48939.59,296271.64,2012,23,6,NoHoliday,1015853.03,1067310.74,1094058.68,1030948.8349999997,42203.62644447505
26,2012-06-15,1029248.22,False,A,152513,57.84,3.683,138.1295333,7.489,402497.01,10612.2,17528.07,58776.270000000004,261169.83000000002,2012,24,6,NoHoliday,1106176.83,1015853.03,981646.46,1041855.8599999999,56356.849171153954
26,2012-06-22,1056282.91,False,A,152513,63.04,3.629,138.1629,7.489,382527.72000000003,25668.0,7175.3099999999995,131230.41,452401.26,2012,25,6,NoHoliday,1029248.22,1106176.83,997474.93,1054647.2049999998,40684.82036465749
26,2012-06-29,1051190.44,False,A,152513,60.71,3.577,138.1962667,7.489,230550.35,18358.0,0.0,17206.94,164553.34,2012,26,6,NoHoliday,1056282.91,1029248.22,1070119.09,1051890.2474999998,39906.85395533368
26,2012-07-06,1180470.8,False,A,152513,64.94,3.538,138.2296333,7.405,342647.9,16100.0,1357.3,231653.1,380655.10000000003,2012,27,7,NoHoliday,1051190.44,1056282.91,1133807.03,1060724.5999999996,32492.545436630484
26,2012-07-13,1063149.78,False,A,152513,64.47,3.561,138.263,7.405,475714.29,4988.7,241.5,76921.2,97645.35,2012,28,7,NoHoliday,1180470.8,1051190.44,1021534.7,1079298.0924999998,68460.80444247126
26,2012-07-20,1049625.9,False,A,152513,66.75,3.61,138.2331935,7.405,208922.52,2434.3999999999996,938.4000000000001,70227.0,233737.76,2012,29,7,NoHoliday,1063149.78,1180470.8,1017867.8,1087773.4824999997,61992.189162435745
26,2012-07-27,1031745.14,False,A,152513,64.12,3.701,138.2033871,7.405,205765.96,7659.52,176.8,25603.36,78548.84000000001,2012,30,7,NoHoliday,1049625.9,1063149.78,1005360.5,1086109.2299999997,63197.03975170361
26,2012-08-03,1090915.09,False,A,152513,65.6,3.698,138.1735806,7.405,1983100.0,3444.7000000000003,2946.3,593527.8999999999,248084.19999999998,2012,31,8,NoHoliday,1031745.14,1049625.9,1107552.43,1081247.9049999998,67387.4369190995
26,2012-08-10,1121476.51,False,A,152513,67.01,3.772,138.1437742,7.405,401256.1,1232.0,451.5,106724.1,170796.5,2012,32,8,NoHoliday,1090915.09,1031745.14,1087644.5,1058858.9774999998,24942.70259895399
26,2012-08-17,1068292.56,False,A,152513,65.54,3.84,138.1857097,7.405,170166.5,1120.0,387.8,58079.0,212713.9,2012,33,8,NoHoliday,1121476.51,1090915.09,1021766.75,1073440.6599999997,40490.56586000634
26,2012-08-24,1022704.2,False,A,152513,62.08,3.874,138.2814516,7.405,310988.52,2318.4,10312.74,128785.74,323308.47000000003,2012,34,8,NoHoliday,1068292.56,1121476.51,1064617.6199999999,1078107.325,37818.45608453584
26,2012-08-31,1053495.51,False,A,152513,63.69,3.884,138.3771935,7.405,918271.9,238.0,6041.7,152326.30000000002,178876.6,2012,35,8,NoHoliday,1022704.2,1068292.56,1040143.14,1075847.0899999999,41594.57606717683
26,2012-09-07,1081874.03,True,A,152513,61.58,3.921,138.4729355,7.405,285230.13,414.0,5021.82,36322.979999999996,242499.12,2012,36,9,LaborDay,1053495.51,1022704.2,1069710.97,1066492.1949999998,41282.839603871886
26,2012-09-14,986131.94,False,A,152513,57.69,3.988,138.5673,7.405,532471.1,0.0,1586.2,25823.7,635105.1,2012,37,9,NoHoliday,1081874.03,1053495.51,951569.84,1056591.5749999997,25390.650403168253
26,2012-09-21,961084.08,False,A,152513,52.68,4.056,138.6534,7.405,477216.42000000004,263.58,0.0,15753.39,484751.91000000003,2012,38,9,NoHoliday,986131.94,1081874.03,923644.6,1036051.4199999997,41126.27152382928
26,2012-09-28,964726.37,False,A,152513,50.66,4.018,138.7395,7.405,163822.2,519.52,14.96,69095.48,167631.56,2012,39,9,NoHoliday,961084.08,986131.94,959339.51,1020646.3899999998,56470.6549637338
26,2012-10-05,1095504.26,False,A,152513,54.07,4.027,138.8256,7.138,219828.0,0.0,226.8,93340.1,229868.1,2012,40,10,NoHoliday,964726.37,961084.08,1130022.99,998454.1049999997,56700.377759003
26,2012-10-12,1044639.69,False,A,152513,45.19,4.029,138.9117,7.138,87616.2,0.0,1061.22,21923.370000000003,534526.4400000001,2012,41,10,NoHoliday,1095504.26,964726.37,987886.08,1001861.6624999997,63398.74189102915
26,2012-10-19,975578.02,False,A,152513,43.51,4.0,138.8336129,7.138,117099.20999999999,0.0,182.16,7338.15,171202.11000000002,2012,42,10,NoHoliday,1044639.69,1095504.26,974907.28,1016488.5999999997,65281.30841326562
26,2012-10-26,958619.8,False,A,152513,46.95,3.917,138.7281613,7.138,126074.04000000001,2475.0299999999997,3450.0,33046.17,144116.85,2012,43,10,NoHoliday,975578.02,1044639.69,972256.98,1020112.0849999997,61472.06365433735
27,2011-02-04,1628100.79,False,A,204184,28.7,3.4,137.0542431,7.827,0.0,0.0,0.0,0.0,0.0,2011,5,2,NoHoliday,1421111.55,1517029.9,1874289.79,1509652.3874999997,62796.74179391009
27,2011-02-11,1636224.77,True,A,204184,30.45,3.416,137.1378318,7.827,0.0,0.0,0.0,0.0,0.0,2011,6,2,SuperBowl,1628100.79,1421111.55,1745362.72,1524637.7149999999,84732.9065567445
27,2011-02-18,1709365.19,False,A,204184,39.32,3.42,137.2511849,7.827,0.0,0.0,0.0,0.0,0.0,2011,7,2,NoHoliday,1636224.77,1628100.79,1945070.33,1550616.7524999997,102032.9732047595
27,2011-02-25,1688935.71,False,A,204184,33.05,3.452,137.3764439,7.827,0.0,0.0,0.0,0.0,0.0,2011,8,2,NoHoliday,1709365.19,1636224.77,1390934.27,1598700.5749999997,123904.4748532736
27,2011-03-04,1656130.67,False,A,204184,36.99,3.605,137.5017028,7.827,0.0,0.0,0.0,0.0,0.0,2011,9,3,NoHoliday,1688935.71,1709365.19,1313729.72,1665656.6149999998,39703.187462660775
27,2011-03-11,1613259.77,False,A,204184,43.64,3.752,137.6269617,7.827,0.0,0.0,0.0,0.0,0.0,2011,10,3,NoHoliday,1656130.67,1688935.71,1925113.1199999999,1672664.085,32725.700285831095
27,2011-03-18,1624539.21,False,A,204184,46.65,3.796,137.7398929,7.827,0.0,0.0,0.0,0.0,0.0,2011,11,3,NoHoliday,1613259.77,1656130.67,1700627.97,1666922.8349999997,41960.7575968083
27,2011-03-25,1554651.0799999998,False,A,204184,40.11,3.789,137.8478929,7.827,0.0,0.0,0.0,0.0,0.0,2011,12,3,NoHoliday,1624539.21,1613259.77,1836714.84,1645716.3399999996,34050.31563118271
27,2011-04-01,1628868.28,False,A,204184,37.27,3.811,137.9558929,7.725,0.0,0.0,0.0,0.0,0.0,2011,13,4,NoHoliday,1554651.0799999998,1624539.21,2053952.97,1612145.1824999996,42407.346674297136
27,2011-04-08,1689844.18,False,A,204184,46.87,3.895,138.0638929,7.725,0.0,0.0,0.0,0.0,0.0,2011,14,4,NoHoliday,1628868.28,1554651.0799999998,1955814.13,1605329.5849999995,34420.33584048877
27,2011-04-15,1727175.6099999999,False,A,204184,52.24,3.981,138.1646952,7.725,0.0,0.0,0.0,0.0,0.0,2011,15,4,NoHoliday,1689844.18,1628868.28,1857500.96,1624475.6874999998,55280.54066376133
27,2011-04-22,1921655.48,False,A,204184,50.02,4.061,138.2475036,7.725,0.0,0.0,0.0,0.0,0.0,2011,16,4,NoHoliday,1727175.6099999999,1689844.18,1850205.47,1650134.7874999996,75457.55302020359
27,2011-04-29,1642074.64,False,A,204184,61.71,4.117,138.3303119,7.725,0.0,0.0,0.0,0.0,0.0,2011,17,4,NoHoliday,1921655.48,1727175.6099999999,1805885.04,1741885.8874999997,126510.62877123756
27,2011-05-06,1757041.96,False,A,204184,56.48,4.192,138.4131202,7.725,0.0,0.0,0.0,0.0,0.0,2011,18,5,NoHoliday,1642074.64,1921655.48,1939458.84,1745187.4774999998,122692.73424922298
27,2011-05-13,1763545.32,False,A,204184,60.07,4.211,138.4959286,7.725,0.0,0.0,0.0,0.0,0.0,2011,19,5,NoHoliday,1757041.96,1642074.64,1842465.78,1761986.9224999996,117060.21795154271
27,2011-05-20,1725268.56,False,A,204184,60.22,4.202,138.587106,7.725,0.0,0.0,0.0,0.0,0.0,2011,20,5,NoHoliday,1763545.32,1757041.96,1836595.58,1771079.3499999999,114846.55858145701
27,2011-05-27,1820723.17,False,A,204184,66.43,4.134,138.6782834,7.725,0.0,0.0,0.0,0.0,0.0,2011,21,5,NoHoliday,1725268.56,1763545.32,1962468.67,1721982.6199999996,55835.168194395235
27,2011-06-03,2053708.01,False,A,204184,74.17,4.069,138.7694608,7.725,0.0,0.0,0.0,0.0,0.0,2011,22,6,NoHoliday,1820723.17,1725268.56,2073102.59,1766644.7524999997,39742.020795457414
27,2011-06-10,1817914.71,False,A,204184,73.26,4.025,138.8606382,7.725,0.0,0.0,0.0,0.0,0.0,2011,23,6,NoHoliday,2053708.01,1820723.17,1873812.93,1840811.2649999997,147251.14433939065
27,2011-06-17,1814740.09,False,A,204184,67.03,3.989,139.0028333,7.725,0.0,0.0,0.0,0.0,0.0,2011,24,6,NoHoliday,1817914.71,2053708.01,1887182.27,1854403.6124999998,140076.07083255603
27,2011-06-24,1811455.15,False,A,204184,72.02,3.964,139.1832917,7.725,0.0,0.0,0.0,0.0,0.0,2011,25,6,NoHoliday,1814740.09,1817914.71,1962625.01,1876771.4949999999,117982.99513412398
27,2011-07-01,1949983.93,False,A,204184,73.76,3.916,139.36375,7.85,0.0,0.0,0.0,0.0,0.0,2011,26,7,NoHoliday,1811455.15,1814740.09,2024554.1,1874454.4899999998,119531.44295209463
27,2011-07-08,2000055.27,False,A,204184,76.87,3.886,139.5442083,7.85,0.0,0.0,0.0,0.0,0.0,2011,27,7,NoHoliday,1949983.93,1811455.15,2119163.01,1848523.4699999997,67691.69876233448
27,2011-07-15,1762155.79,False,A,204184,77.83,3.915,139.7006325,7.85,0.0,0.0,0.0,0.0,0.0,2011,28,7,NoHoliday,2000055.27,1949983.93,1880691.64,1894058.6099999996,95703.87064136004
27,2011-07-22,1754879.45,False,A,204184,82.28,3.972,139.7969712,7.85,0.0,0.0,0.0,0.0,0.0,2011,29,7,NoHoliday,1762155.79,2000055.27,1808250.71,1880912.5349999997,112388.22851253068
27,2011-07-29,1744879.06,False,A,204184,79.41,4.004,139.8933099,7.85,0.0,0.0,0.0,0.0,0.0,2011,30,7,NoHoliday,1754879.45,1762155.79,1816489.53,1866768.6099999999,126692.73782201226
27,2011-08-05,1747289.53,False,A,204184,78.14,4.02,139.9896486,7.85,0.0,0.0,0.0,0.0,0.0,2011,31,8,NoHoliday,1744879.06,1754879.45,1908036.68,1815492.3924999998,123245.58199327605
27,2011-08-12,1758437.96,False,A,204184,76.67,3.995,140.0859873,7.85,0.0,0.0,0.0,0.0,0.0,2011,32,8,NoHoliday,1747289.53,1744879.06,1864436.12,1752300.9574999998,7830.821907972021
27,2011-08-19,1781905.24,False,A,204184,72.97,3.942,140.1289205,7.85,0.0,0.0,0.0,0.0,0.0,2011,33,8,NoHoliday,1758437.96,1747289.53,1936878.46,1751371.4999999998,6352.291617148332
27,2011-08-26,2034400.78,False,A,204184,72.88,3.906,140.1629528,7.85,0.0,0.0,0.0,0.0,0.0,2011,34,8,NoHoliday,1781905.24,1758437.96,1870684.21,1758127.9474999998,16916.067906694774
27,2011-09-02,1511717.53,False,A,204184,71.44,3.879,140.196985,7.85,0.0,0.0,0.0,0.0,0.0,2011,35,9,NoHoliday,2034400.78,1781905.24,1908110.9,1830508.3775,136691.74375203392
27,2011-09-09,1911470.84,True,A,204184,70.93,3.93,140.2310173,7.85,0.0,0.0,0.0,0.0,0.0,2011,36,9,LaborDay,1511717.53,2034400.78,1913494.81,1771615.3774999997,213606.01154497583
27,2011-09-16,1613773.9,False,A,204184,69.65,3.937,140.2735,7.85,0.0,0.0,0.0,0.0,0.0,2011,37,9,NoHoliday,1911470.84,1511717.53,1629978.46,1809873.5974999997,223914.95779521725
27,2011-09-23,1606208.68,False,A,204184,63.61,3.899,140.32725,7.85,0.0,0.0,0.0,0.0,0.0,2011,38,9,NoHoliday,1613773.9,1911470.84,1597002.71,1767840.7624999997,245641.71092541676
27,2011-09-30,1599626.26,False,A,204184,70.92,3.858,140.381,7.85,0.0,0.0,0.0,0.0,0.0,2011,39,9,NoHoliday,1606208.68,1613773.9,1543532.83,1660792.7374999998,173448.47359488407
27,2011-10-07,1672339.27,False,A,204184,56.91,3.775,140.43475,7.906,0.0,0.0,0.0,0.0,0.0,2011,40,10,NoHoliday,1599626.26,1606208.68,1707662.87,1682769.92,152576.81481057507
