Store,Date,Forecast,Weekly_Sales,Absolute_Error,Window,WAPE
21,2012-08-03,706059.5565091044,693785.85,12273.706509104464,4,0.01769091501232616
21,2012-08-10,753355.6812270272,700272.01,53083.6712270272,3,0.07580435954740958
21,2012-08-10,707664.0984330773,700272.01,7392.088433077326,4,0.010556024412681188
21,2012-08-17,836097.8165120619,751963.8099999999,84134.00651206193,3,0.11188571230849784
21,2012-08-17,799883.5701239762,751963.8099999999,47919.76012397627,4,0.0637261520923145
21,2012-08-24,778755.9702638972,802003.61,23247.639736102778,4,0.02898695148779041
21,2012-08-31,699963.7122509917,763867.59,63903.87774900824,4,0.08365831799331641
21,2012-09-07,663326.1644954054,642827.29,20498.874495405355,4,0.031888618940563884
21,2012-09-14,657174.0231382579,628494.63,28679.393138257903,4,0.04563188254807826
21,2012-09-21,645401.8284529605,667151.46,21749.63154703949,4,0.03260074038815638
22,2012-05-04,1057307.3865637046,1005083.31,52224.076563704526,1,0.05195994804023213
22,2012-05-11,1094626.7527322397,997868.63,96758.12273223966,1,0.09696479057793375
22,2012-05-18,1008817.9875520692,986612.02,22205.967552069225,1,0.022507294764226797
22,2012-05-25,1049755.29168325,1047297.38,2457.911683250102,1,0.0023469090348054744
22,2012-06-01,1151278.1296064693,1102857.37,48420.75960646919,1,0.043904824797488716
22,2012-06-01,1091466.0759422595,1102857.37,11391.294057740597,2,0.010328891448348027
22,2012-06-08,1129347.2810201102,1061134.37,68212.91102011013,1,0.06428300971922163
22,2012-06-08,1086560.658304997,1061134.37,25426.28830499691,2,0.023961421874401173
22,2012-06-15,1125225.5302836646,1061219.19,64006.34028366464,1,0.06031396801603696
22,2012-06-15,1061204.3173935849,1061219.19,14.87260641506873,2,1.401464141924227e-05
22,2012-06-22,1118725.7084069073,1112449.3,6276.408406907227,1,0.005641972543743995
22,2012-06-22,1071939.4575438106,1112449.3,40509.84245618945,2,0.036415001075724936
22,2012-06-29,1084471.0324130182,1053881.78,30589.25241301814,2,0.029025316684968345
22,2012-06-29,1093095.2734665868,1053881.78,39213.493466586806,3,0.037208626442509336
22,2012-07-06,1085290.8410491853,1097786.14,12495.298950814642,2,0.011382270640449735
22,2012-07-06,1071610.6931056825,1097786.14,26175.4468943174,3,0.023843848943399304
22,2012-07-13,1012503.4209365514,971361.38,41142.040936551406,2,0.04235503056190211
22,2012-07-13,1025282.0571708245,971361.38,53920.67717082449,3,0.05551041896562173
22,2012-07-20,980302.8078592999,991969.37,11666.562140700058,2,0.011761010464163887
22,2012-07-20,1024162.4837977682,991969.37,32193.113797768252,3,0.03245373775781832
22,2012-07-27,1001400.3246302004,925731.21,75669.11463020043,3,0.0817398331316932
22,2012-08-03,1013352.8591712258,1007257.83,6095.029171225848,3,0.006051111234574218
22,2012-08-03,1010912.7134344099,1007257.83,3654.883434409974,4,0.0036285480495197287
22,2012-08-10,1056241.403388015,973812.79,82428.61338801496,3,0.08464523595753445
22,2012-08-10,1037298.5329943314,973812.79,63485.742994331405,4,0.06519296485552567
22,2012-08-17,1015654.8314185893,981273.26,34381.57141858933,3,0.035037713570824636
22,2012-08-17,1013277.549524121,981273.26,32004.289524120977,4,0.03261506333528438
22,2012-08-24,1090142.1736469413,1060906.75,29235.423646941315,4,0.027557015399271724
22,2012-08-31,977260.7452236435,1022270.86,45010.114776356495,4,0.04402953907573624
22,2012-09-07,1041774.9990486254,996628.8,45146.199048625305,4,0.04529891073650019
22,2012-09-14,1002938.3013465597,918049.28,84889.02134655963,4,0.09246673702152419
22,2012-09-21,967532.3903773815,921612.53,45919.86037738144,4,0.04982555996431758
23,2012-05-04,1471557.8873669014,1317379.68,154178.20736690145,1,0.11703399536791205
23,2012-05-11,1351484.3945466573,1321914.34,29570.05454665725,1,0.022369115495529952
23,2012-05-18,1362584.4283082793,1332952.47,29631.95830827928,1,0.022230318766189226
23,2012-05-25,1378410.896951992,1552934.64,174523.74304800783,1,0.11238318635741672
23,2012-06-01,1568753.0199416617,1476144.34,92608.67994166166,1,0.06273687296843997
23,2012-06-01,1569573.0760031594,1476144.34,93428.73600315931,2,0.06329241217912288
23,2012-06-08,1512904.220453902,1568048.54,55144.31954609812,1,0.03516748247225696
23,2012-06-08,1516701.5743131656,1568048.54,51346.96568683442,2,0.03274577564214588
23,2012-06-15,1479681.207437409,1543667.68,63986.47256259085,1,0.041450937524707944
23,2012-06-15,1525735.2042059714,1543667.68,17932.47579402849,2,0.011616798114234335
23,2012-06-22,1535310.0671313417,1522042.57,13267.497131341603,1,0.008716902794211336
23,2012-06-22,1596854.4882954822,1522042.57,74811.91829548217,2,0.04915231661062027
23,2012-06-29,1508161.3231866711,1451782.16,56379.16318667121,2,0.03883445102168166
23,2012-06-29,1495220.4050594522,1451782.16,43438.24505945225,3,0.029920635654768105
23,2012-07-06,1526087.0786653631,1545370.16,19283.08133463678,2,0.012477969248892952
23,2012-07-06,1499164.0158122175,1545370.16,46206.144187782425,3,0.029899725893362938
23,2012-07-13,1498300.9684988188,1384921.63,113379.33849881892,2,0.08186697069553238
23,2012-07-13,1480902.5464058192,1384921.63,95980.91640581936,3,0.06930422222217683
23,2012-07-20,1438987.5417484432,1381339.23,57648.31174844317,2,0.04173363826671539
23,2012-07-20,1453134.8246246194,1381339.23,71795.59462461947,3,0.051975353385583255
23,2012-07-27,1472793.3923733938,1322932.36,149861.03237339365,3,0.11327943657935288
23,2012-08-03,1525977.2942659988,1416926.31,109050.9842659987,3,0.0769630597557319
23,2012-08-03,1439943.3227419127,1416926.31,23017.012741912622,4,0.016244325890111124
23,2012-08-10,1515558.1775245923,1436311.76,79246.41752459225,3,0.055173549177507435
23,2012-08-10,1473416.7440380612,1436311.76,37104.98403806123,4,0.025833516839033073
23,2012-08-17,1509356.3319130363,1510131.45,775.1180869636592,3,0.0005132785539720129
23,2012-08-17,1482723.4498540638,1510131.45,27408.000145936152,4,0.018149413513595888
23,2012-08-24,1627877.3329357652,1702220.96,74343.62706423481,4,0.04367448692691154
23,2012-08-31,1548433.780370104,1577468.78,29034.999629896134,4,0.018406069266167113
23,2012-09-07,1566218.7671054404,1427162.26,139056.50710544037,4,0.09743566726984525
23,2012-09-14,1425647.2208992434,1279041.64,146605.58089924348,4,0.11462142929079579
23,2012-09-21,1451814.4820841681,1338627.55,113186.93208416807,4,0.08455446183232078
24,2012-05-04,1436579.1120637457,1306551.71,130027.40206374577,1,0.09951952231859677
24,2012-05-11,1335719.4430825633,1355391.79,19672.34691743669,1,0.014514140533075452
24,2012-05-18,1259925.0674527944,1298809.8,38884.73254720564,1,0.029938742799142444
24,2012-05-25,1390235.4415790406,1407897.57,17662.12842095946,1,0.012545037932666833
24,2012-06-01,1511547.621822575,1467722.19,43825.43182257516,1,0.02985948711627448
24,2012-06-01,1552197.1345389127,1467722.19,84474.94453891274,2,0.057555132105015554
24,2012-06-08,1444688.2262843312,1406313.13,38375.09628433129,1,0.027287732344738396
24,2012-06-08,1439274.028301863,1406313.13,32960.89830186311,2,0.02343780883412723
24,2012-06-15,1434527.6522475425,1364445.98,70081.67224754253,1,0.051362731302519234
24,2012-06-15,1405026.5327298434,1364445.98,40580.55272984342,2,0.029741413969238576
24,2012-06-22,1467076.9168870852,1434709.63,32367.286887085298,1,0.02256016563232053
24,2012-06-22,1380001.481375188,1434709.63,54708.14862481179,2,0.038131861305490636
24,2012-06-29,1433540.5533020622,1428869.9,4670.653302062303,2,0.003268774366415237
24,2012-06-29,1442905.5534823914,1428869.9,14035.653482391499,3,0.009822905138103546
24,2012-07-06,1519127.6035001595,1645097.75,125970.14649984054,2,0.07657304649516453
24,2012-07-06,1507235.6918284846,1645097.75,137862.05817151535,3,0.08380174258430258
24,2012-07-13,1434605.0247428312,1405475.78,29129.244742831215,2,0.02072554017460992
24,2012-07-13,1428917.6903728857,1405475.78,23441.910372885643,3,0.016678985654868875
24,2012-07-20,1379131.479938886,1394299.0,15167.520061114104,2,0.010878240650760063
24,2012-07-20,1388774.7988130748,1394299.0,5524.201186925173,3,0.003961991787217213
24,2012-07-27,1366185.975282438,1307339.14,58846.8352824382,3,0.04501267764570883
24,2012-08-03,1451994.0360150284,1440374.13,11619.906015028479,3,0.008067283196087727
24,2012-08-03,1496561.0670814812,1440374.13,56186.93708148133,4,0.039008571392129446
24,2012-08-10,1448492.993460478,1497054.81,48561.81653952203,3,0.03243823553763007
24,2012-08-10,1468573.595334782,1497054.81,28481.214665218024,4,0.01902483093803227
24,2012-08-17,1421674.9850578518,1397970.54,23704.445057851728,3,0.016956326603171284
24,2012-08-17,1391337.3403303346,1397970.54,6633.199669665424,4,0.004744878006989635
24,2012-08-24,1441724.4382925122,1303726.54,137997.89829251217,4,0.10584880652388358
24,2012-08-31,1303020.7232853973,1344558.92,41538.19671460264,4,0.030893548878172365
24,2012-09-07,1539049.99832728,1477134.75,61915.24832727993,4,0.04191577533957544
24,2012-09-14,1305009.1850072367,1242909.53,62099.65500723664,4,0.049963133686195677
24,2012-09-21,1278706.588267997,1261158.47,17548.118267996935,4,0.013914284909807517
25,2012-05-04,690419.1143051231,696421.72,6002.605694876867,1,0.008619210921332074
25,2012-05-11,722892.9236039399,739866.16,16973.236396060092,1,0.022940955153375433
25,2012-05-18,708210.4287961194,717207.19,8996.761203880538,1,0.01254415924620128
25,2012-05-25,735702.3740806752,783371.02,47668.64591932483,1,0.0608506629710719
25,2012-06-01,737566.8759523447,694765.95,42800.92595234478,1,0.06160481231462881
25,2012-06-01,773303.2224506211,694765.95,78537.27245062112,2,0.11304133780681268
25,2012-06-08,770247.2272503836,730254.19,39993.03725038364,1,0.05476591274386751
25,2012-06-08,782718.9280477116,730254.19,52464.73804771167,2,0.07184448753072087
25,2012-06-15,762504.8676945257,753860.89,8643.977694525733,1,0.011466276881038002
25,2012-06-15,771733.360451295,753860.89,17872.470451295027,2,0.023707915728716243
25,2012-06-22,747128.5679855152,721601.9,25526.667985515203,1,0.03537500107124884
25,2012-06-22,756858.5815834049,721601.9,35256.68158340489,2,0.0488589090236665
25,2012-06-29,709163.7407949648,718890.8099999999,9727.069205035106,2,0.013530662890286645
25,2012-06-29,711957.9445750965,718890.8099999999,6932.865424903459,3,0.009643836488747797
25,2012-07-06,722429.4440177486,753385.5499999999,30956.10598225135,2,0.04108932801040762
25,2012-07-06,717774.1047301228,753385.5499999999,35611.44526987709,3,0.04726855362420622
25,2012-07-13,716568.0980946843,714093.95,2474.1480946843512,2,0.003464737510637573
25,2012-07-13,709143.9355236499,714093.95,4950.014476350043,3,0.006931881269054364
25,2012-07-20,705719.9425081162,685676.58,20043.36250811629,2,0.0292315110253821
25,2012-07-20,710153.8517230294,685676.58,24477.271723029437,3,0.03569798420565777
25,2012-07-27,713906.1713345309,659109.53,54796.6413345309,3,0.083137382848236
25,2012-08-03,735893.6684951006,709724.6,26169.068495100597,3,0.03687214518857117
25,2012-08-03,678380.8783657299,709724.6,31343.72163427004,4,0.04416321716095235
25,2012-08-10,719717.9186892591,710496.97,9220.948689259123,3,0.012978167506131833
25,2012-08-10,681166.9174372912,710496.97,29330.052562708734,4,0.041281038204439825
25,2012-08-17,722553.355144625,728467.72,5914.3648553750245,3,0.008118911371083162
25,2012-08-17,693086.3664652864,728467.72,35381.35353471362,4,0.04856955574464387
25,2012-08-24,721250.0489490118,756527.64,35277.59105098818,4,0.046630934794382635
25,2012-08-31,737575.4454715902,714828.73,22746.71547159017,4,0.031821210475955784
25,2012-09-07,721104.7106795658,671482.9,49621.810679565766,4,0.07389884489920111
25,2012-09-14,689093.4509239594,657241.63,31851.82092395937,4,0.048462877988966355
25,2012-09-21,686162.5100553917,664745.2,21417.310055391747,4,0.0322188261839149
26,2012-05-04,1061059.0373367993,946573.29,114485.74733679928,1,0.12094757854069522
26,2012-05-11,1013596.3295621848,1062548.73,48952.40043781523,1,0.04607073450439796
26,2012-05-18,1000763.5884973264,978082.84,22680.748497326393,1,0.023188985196107105
26,2012-05-25,1045238.6902054357,1067310.74,22072.049794564256,1,0.020680059674621335
26,2012-06-01,1090884.533554199,1015853.03,75031.50355419889,1,0.0738605894143948
26,2012-06-01,1066435.6238825354,1015853.03,50582.59388253535,2,0.049793220464711664
26,2012-06-08,1105744.9438480057,1106176.83,431.8861519943457,1,0.0003904313851830956
26,2012-06-08,1115573.377884575,1106176.83,9396.547884574858,2,0.008494616439014419
26,2012-06-15,1023513.2429554001,1029248.22,5734.977044599829,1,0.0055720057933156585
26,2012-06-15,1031287.980279515,1029248.22,2039.7602795150597,2,0.001981796266322481
26,2012-06-22,1052094.0182786316,1056282.91,4188.891721368302,1,0.003965691086839891
26,2012-06-22,1076751.5918636417,1056282.91,20468.681863641832,2,0.01937802994809585
26,2012-06-29,1088015.2154919074,1051190.44,36824.775491907494,2,0.03503149771026028
26,2012-06-29,1060074.5416117406,1051190.44,8884.101611740654,3,0.008451467282884208
26,2012-07-06,1162496.4973561272,1180470.8,17974.302643872797,2,0.015226384798228637
26,2012-07-06,1106097.2078883646,1180470.8,74373.59211163549,3,0.06300333063014814
26,2012-07-13,1090708.7595021897,1063149.78,27558.97950218967,2,0.02592201025728442
26,2012-07-13,1058283.7525777945,1063149.78,4866.027422205545,3,0.004576991420913001
26,2012-07-20,1106353.9962002956,1049625.9,56728.096200295724,2,0.05404601410873696
26,2012-07-20,1051954.5456216778,1049625.9,2328.6456216778606,3,0.002218548171951417
26,2012-07-27,1030653.9935161883,1031745.14,1091.1464838116663,3,0.00105757365991728
26,2012-08-03,1115833.7080093967,1090915.09,24918.618009396596,3,0.022841940896973563
26,2012-08-03,1139865.4465462079,1090915.09,48950.3565462078,4,0.044870913414725794
26,2012-08-10,1090009.000724093,1121476.51,31467.509275906952,3,0.028058999894618346
26,2012-08-10,1109117.5932798148,1121476.51,12358.916720185196,4,0.011020218979160959
26,2012-08-17,1058282.5499300784,1068292.56,10010.010069921613,3,0.009370101828586743
26,2012-08-17,1069468.5979884302,1068292.56,1176.037988430122,4,0.0011008576044282494
26,2012-08-24,1153074.043962019,1022704.2,130369.84396201908,4,0.12747561216822917
26,2012-08-31,1145427.980472169,1053495.51,91932.47047216888,4,0.08726422618751253
26,2012-09-07,1145577.7033225887,1081874.03,63703.67332258867,4,0.05888270866672774
26,2012-09-14,1058886.311540899,986131.94,72754.37154089916,4,0.07377752265168408
26,2012-09-21,1046786.6551727473,961084.08,85702.57517274737,4,0.08917281740089522
27,2012-05-04,1744647.289390454,1669388.45,75258.83939045412,1,0.04508168209169898
27,2012-05-11,1778379.2198722046,1674306.31,104072.90987220453,1,0.062158823179854425
27,2012-05-18,1729594.8925443527,1707158.82,22436.072544352617,1,0.013142346383655515
27,2012-05-25,1766955.736705355,1818906.73,51950.99329464487,1,0.028561658735874195
27,2012-06-01,2010947.6796455209,1900638.6,110309.07964552077,1,0.05803790349492048
27,2012-06-01,2015720.8306866598,1900638.6,115082.23068665969,2,0.06054924417859328
27,2012-06-08,1820858.0880981288,1764756.31,56101.778098128736,1,0.031790099165662555
27,2012-06-08,1843330.5107283806,1764756.31,78574.20072838059,2,0.04452410810667711
27,2012-06-15,1811060.8843847904,1773500.56,37560.32438479038,1,0.02117863689019099
27,2012-06-15,1848398.249802485,1773500.56,74897.68980248505,2,0.04223155689473537
27,2012-06-22,1823137.7813948826,1837884.79,14747.008605117444,1,0.008023902632720218
27,2012-06-22,1848985.2653796414,1837884.79,11100.4753796414,2,0.006039810242752703
27,2012-06-29,1840184.4770773284,1842555.32,2370.842922671698,2,0.0012867146494530747
27,2012-06-29,1846774.7548699023,1842555.32,4219.434869902208,3,0.0022899908752276746
27,2012-07-06,1984100.2067847385,2062224.92,78124.71321526146,2,0.03788370146126518
27,2012-07-06,1940769.2485345984,2062224.92,121455.67146540154,3,0.05889545329779137
27,2012-07-13,1835155.740641226,1755889.53,79266.21064122603,2,0.04514305102168132
27,2012-07-13,1829555.9574244837,1755889.53,73666.4274244837,3,0.04195390778626244
27,2012-07-20,1806489.949366762,1730913.66,75576.28936676215,2,0.04366265696162
27,2012-07-20,1769048.388382446,1730913.66,38134.728382446105,3,0.02203156013133902
27,2012-07-27,1761845.657749395,1625883.71,135961.94774939492,3,0.0836234147086663
27,2012-08-03,1766132.7082343292,1705810.84,60321.86823432916,3,0.03536257761987792
27,2012-08-03,1744383.8124499985,1705810.84,38572.97244999837,4,0.022612690425861268
27,2012-08-10,1789923.5989285316,1720537.26,69386.33892853162,3,0.040328297760044804
27,2012-08-10,1726619.6988412335,1720537.26,6082.438841233496,4,0.003535197395977054
27,2012-08-17,1794187.4777252115,1735339.59,58847.88772521145,3,0.03391145344941473
27,2012-08-17,1730491.777541845,1735339.59,4847.812458154978,4,0.0027935814327586326
27,2012-08-24,2044269.099753185,1780443.36,263825.73975318484,4,0.1481797993018912
27,2012-08-31,1597208.298141669,1731935.43,134727.13185833092,4,0.07778992768704485
27,2012-09-07,1886741.7717616782,1840955.23,45786.54176167818,4,0.024871078348645218
27,2012-09-14,1652540.8098091476,1519604.5,132936.3098091476,4,0.08748086084842971
27,2012-09-21,1652979.968643724,1557485.75,95494.21864372399,4,0.06131306090198513
28,2012-05-04,1588857.637023588,1450628.85,138228.78702358785,1,0.0952888721491978
28,2012-05-11,1305631.0517109116,1264575.18,41055.871710911626,1,0.032466137530005636
28,2012-05-18,1186665.3096245958,1213310.45,26645.140375404153,1,0.02196069470546813
28,2012-05-25,1171941.5945915093,1151214.41,20727.1845915094,1,0.01800462573388862
28,2012-06-01,1499332.1055217402,1245480.95,253851.1555217402,1,0.20381777458879657
28,2012-06-01,1426606.8406803953,1245480.95,181125.8906803953,2,0.14542646411444135
28,2012-06-08,1436858.4550878208,1440687.69,3829.2349121791776,1,0.0026579215875573822
28,2012-06-08,1431646.1990429107,1440687.69,9041.490957089234,2,0.006275816070233261
28,2012-06-15,1369832.0895798488,1229760.97,140071.11957984883,1,0.11390109378723318
28,2012-06-15,1298688.474102183,1229760.97,68927.50410218304,2,0.05604951351007915
28,2012-06-22,1267030.5121522492,1180671.55,86358.96215224918,1,0.07314393418919019
28,2012-06-22,1250369.9952031476,1180671.55,69698.4452031476,2,0.05903288277179847
28,2012-06-29,1334534.8546388291,1129031.98,205502.87463882915,2,0.18201687665111943
28,2012-06-29,1312291.9002044366,1129031.98,183259.92020443664,3,0.16231596930003403
28,2012-07-06,1431970.9750724349,1500863.54,68892.56492756517,2,0.04590195117110058
28,2012-07-06,1419293.3577465147,1500863.54,81570.18225348531,3,0.05434883324135205
28,2012-07-13,1215341.8815254103,1179915.04,35426.8415254103,2,0.030024908848869578
28,2012-07-13,1199150.13624502,1179915.04,19235.09624501993,3,0.016302102772602956
28,2012-07-20,1191304.5577645074,1149427.48,41877.07776450738,2,0.036432988155553216
28,2012-07-20,1174611.5516083508,1149427.48,25184.071608350845,3,0.021910100503557513
28,2012-07-27,1134065.040045824,1135035.09,970.0499541761819,3,0.0008546431407474652
28,2012-08-03,1498517.4549509832,1376520.1,121997.35495098308,3,0.0886273690816306
28,2012-08-03,1494967.3117091607,1376520.1,118447.21170916059,4,0.08604829795740766
28,2012-08-10,1211857.0654008202,1269113.41,57256.34459917969,3,0.04511523095416642
28,2012-08-10,1224583.1075605697,1269113.41,44530.30243943026,4,0.03508772509103837
28,2012-08-17,1180521.4477249193,1184198.41,3676.9622750806157,3,0.003105022134830105
28,2012-08-17,1218279.0510310943,1184198.41,34080.64103109436,4,0.028779502440891103
28,2012-08-24,1213350.8219044025,1199309.59,14041.231904402375,4,0.01170776255062079
28,2012-08-31,1439667.246702108,1227118.75,212548.49670210807,4,0.17320939534344829
28,2012-09-07,1352795.6926956433,1469693.99,116898.2973043567,4,0.07953920890998316
28,2012-09-14,1220825.3372203778,1124660.77,96164.56722037774,4,0.08550539841482845
28,2012-09-21,1189877.970935356,1135340.19,54537.78093535616,4,0.048036510480049296
29,2012-05-04,535246.3452304084,504963.84,30282.505230408337,1,0.05996965095640974
29,2012-05-11,554402.7254592913,529707.87,24694.855459291255,1,0.04661976319002256
29,2012-05-18,521473.1045266478,543706.04,22232.935473352263,1,0.04089146310265794
29,2012-05-25,543904.5758666298,549665.67,5761.094133370207,1,0.010481087773537333
29,2012-06-01,588656.6766065077,576252.35,12404.326606507762,1,0.021525858604321116
29,2012-06-01,592657.6647266026,576252.35,16405.314726602635,2,0.028468976701965097
29,2012-06-08,564315.2407620695,554093.15,10222.090762069449,1,0.018448325452262763
29,2012-06-08,575303.3855692289,554093.15,21210.235569228884,2,0.03827918747818644
29,2012-06-15,550310.5322074635,552338.76,2028.2277925364906,1,0.0036720721763877128
29,2012-06-15,565845.8476828524,552338.76,13507.087682852405,2,0.024454354213440326
29,2012-06-22,557615.2407167064,581854.5,24239.25928329362,1,0.041658626483585884
29,2012-06-22,569518.1299632966,581854.5,12336.370036703418,2,0.021201812543691623
29,2012-06-29,580650.5482235284,555954.13,24696.418223528424,2,0.044421683176503114
29,2012-06-29,574769.0321883323,555954.13,18814.902188332286,3,0.03384254414718042
29,2012-07-06,586533.6421385253,578832.41,7701.232138525229,2,0.01330477009489712
29,2012-07-06,586380.681644331,578832.41,7548.271644330933,3,0.013040513132861604
29,2012-07-13,546758.1925498781,514709.76,32048.43254987814,2,0.062265057009756604
29,2012-07-13,544350.9848663148,514709.76,29641.22486631479,3,0.05758823160127135
29,2012-07-20,536829.8267847854,506705.36,30124.466784785385,2,0.05945164421545765
29,2012-07-20,537934.0934159455,506705.36,31228.73341594555,3,0.06163095139934093
29,2012-07-27,510894.71581734443,475158.24,35736.47581734444,3,0.07520963083234007
29,2012-08-03,536170.873750228,504754.74,31416.13375022798,3,0.06224039372117234
29,2012-08-03,512614.2583667046,504754.74,7859.518366704637,4,0.015570964953602292
29,2012-08-10,511515.7479573231,518628.42,7112.672042676888,3,0.01371438927831392
29,2012-08-10,499491.1431937499,518628.42,19137.276806250098,4,0.03689978425449592
29,2012-08-17,527310.2315878147,416881.66,110428.57158781477,3,0.26489189183284
29,2012-08-17,517391.41637980606,416881.66,100509.75637980609,4,0.24109901207888612
29,2012-08-24,579151.3873898974,615026.15,35874.762610102654,4,0.05833046710306977
29,2012-08-31,547909.686230504,545844.91,2064.7762305039214,4,0.003782715919259779
29,2012-09-07,548628.1844341876,540811.85,7816.334434187622,4,0.014452964435205372
29,2012-09-14,509950.2958542535,475127.18,34823.11585425353,4,0.07329219905763658
29,2012-09-21,490985.64927630004,489079.23,1906.419276300061,4,0.0038979763591679433
30,2012-05-04,431986.2941483935,454477.54,22491.24585160648,1,0.0494881349947601
30,2012-05-11,431038.1193692738,436070.45,5032.330630726239,1,0.011540178039411382
30,2012-05-18,431681.2971490328,460945.14,29263.842850967194,1,0.06348660678137792
30,2012-05-25,429143.92342578503,449355.91,20211.98657421494,1,0.04497990595965443
30,2012-06-01,428172.02173928614,427021.18,1150.8417392861447,1,0.002695046037965013
30,2012-06-01,446273.0336711187,427021.18,19251.853671118733,2,0.04508407210883248
30,2012-06-08,428093.81700894155,437222.94,9129.122991058452,1,0.020879789589856496
30,2012-06-08,434800.282632894,437222.94,2422.657367106003,2,0.0055410115651891535
30,2012-06-15,424118.0366352942,438523.24,14405.203364705783,1,0.03284934993343975
30,2012-06-15,434109.7970905281,438523.24,4413.442909471865,2,0.010064330705647129
30,2012-06-22,430647.9877006993,428554.63,2093.3577006993,1,0.0048846927653057905
30,2012-06-22,436678.22106875334,428554.63,8123.591068753332,2,0.018955788830827314
30,2012-06-29,439877.8500661508,423192.4,16685.450066150748,2,0.039427574942628336
30,2012-06-29,434177.85462064703,423192.4,10985.454620647011,3,0.02595853474837216
30,2012-07-06,428803.5240114984,440553.42,11749.895988501608,2,0.026670763306074458
30,2012-07-06,428826.7447620233,440553.42,11726.675237976655,3,0.026618055167921872
30,2012-07-13,441613.61428964854,417640.34,23973.274289648514,2,0.05740172103501427
30,2012-07-13,428799.15229203773,417640.34,11158.812292037706,3,0.026718712785354273
30,2012-07-20,433499.0722371515,427491.04,6008.032237151521,2,0.014054171140409216
30,2012-07-20,431510.5473375371,427491.04,4019.5073375371285,3,0.009402553413837934
30,2012-07-27,427617.4921757876,424581.17,3036.3221757876454,3,0.007151334986871051
30,2012-08-03,432687.0281193781,425136.55,7550.478119378095,3,0.017760124645547635
30,2012-08-03,424901.5339006781,425136.55,235.01609932188876,4,0.0005528014453753477
30,2012-08-10,432980.35358391685,430878.28,2102.073583916819,3,0.004878578664760774
30,2012-08-10,425066.91793554334,430878.28,5811.362064456684,4,0.013487247638606158
30,2012-08-17,434747.8331725194,423351.15,11396.683172519377,3,0.026920165854089156
30,2012-08-17,431873.9789221667,423351.15,8522.828922166664,4,0.020131819465157148
30,2012-08-24,426509.89185619354,425296.65,1213.2418561935192,4,0.0028526955389691386
30,2012-08-31,412581.59396109456,439132.5,26550.906038905436,4,0.06046217494470447
30,2012-09-07,423743.6909416744,433565.77,9822.079058325617,4,0.0226541847580025
30,2012-09-14,415775.550493839,437773.31,21997.759506160975,4,0.05024920204971147
30,2012-09-21,424606.472583755,443891.64,19285.167416245036,4,0.043445664838934646
31,2012-05-04,1509908.5104161724,1391257.28,118651.23041617242,1,0.08528345700097427
31,2012-05-11,1516445.658561174,1392938.06,123507.598561174,1,0.08866697099307776
31,2012-05-18,1427479.5199086799,1441473.82,13994.300091320183,1,0.00970832761383081
31,2012-05-25,1478983.4128483196,1397094.26,81889.15284831962,1,0.05861390687291179
31,2012-06-01,1588812.8577873544,1404516.29,184296.56778735435,1,0.13121710947713847
31,2012-06-01,1531686.3329893968,1404516.29,127170.04298939672,2,0.09054365826500789
31,2012-06-08,1485823.7114567198,1443285.79,42537.92145671975,1,0.029472971847605976
31,2012-06-08,1451242.2153779978,1443285.79,7956.425377997803,2,0.00551271649255121
31,2012-06-15,1688750.6756090564,1431003.43,257747.24560905644,1,0.18011644151618592
31,2012-06-15,1551639.3230202582,1431003.43,120635.89302025829,2,0.08430160996906785
31,2012-06-22,1500168.2499451973,1394065.76,106102.48994519725,1,0.07611010397758944
31,2012-06-22,1471429.6199875008,1394065.76,77363.85998750082,2,0.05549512957516496
31,2012-06-29,1450012.201039263,1349202.25,100809.95103926305,2,0.07471819072289795
31,2012-06-29,1380482.3202051937,1349202.25,31280.07020519371,3,0.023184122473256852
31,2012-07-06,1491263.3533325677,1458059.42,33203.9333325678,2,0.022772688737587803
31,2012-07-06,1442239.9009394688,1458059.42,15819.519060531165,3,0.01084970807330415
31,2012-07-13,1506014.3921835606,1374301.34,131713.05218356056,2,0.09584000855559127
31,2012-07-13,1455920.350749578,1374301.34,81619.01074957801,3,0.05938945730022937
31,2012-07-20,1496796.6169922722,1392395.2,104401.41699227225,2,0.0749797306054145
31,2012-07-20,1407019.1583837168,1392395.2,14623.958383716876,3,0.010502735418591558
31,2012-07-27,1385035.8482295817,1303732.36,81303.48822958162,3,0.06236210032370571
31,2012-08-03,1459373.1320262733,1390174.63,69198.5020262734,3,0.04977684136436399
31,2012-08-03,1471743.9671819692,1390174.63,81569.33718196931,4,0.05867560479216149
31,2012-08-10,1469213.0671346122,1386472.59,82740.47713461216,3,0.05967696565469942
31,2012-08-10,1470362.611542054,1386472.59,83890.0215420539,4,0.060506080067586406
31,2012-08-17,1519507.5696148078,1410181.7,109325.86961480789,3,0.07752608732251162
31,2012-08-17,1482013.9612648224,1410181.7,71832.26126482245,4,0.050938301968336736
31,2012-08-24,1447511.501892729,1379783.21,67728.291892729,4,0.0490861835409122
31,2012-08-31,1489318.5939838022,1373651.49,115667.10398380226,4,0.08420411205159634
31,2012-09-07,1478293.6437853244,1358111.62,120182.0237853243,4,0.08849200759015985
31,2012-09-14,1493634.7739001594,1327705.44,165929.33390015946,4,0.12497450782468697
31,2012-09-21,1458214.16275848,1373064.87,85149.29275847995,4,0.062014034892961714
